sample number,16060011,15030202,15030201,16060013,18090208,16060003,3050105,16040201,14030005,3050102,16060010,11140205,18100204
1,53.97495205616855,106.00552184660178,220.5585915548371,40.05905159046989,31.89919107964913,62.92979797272818,1046.8340139773195,103.57576557219771,6121.623761610441,469.47003799479273,46.477358883006005,705.5208996389979,496.2399516792941
2,29.879862051892662,80.34715687204309,132.67127814263893,70.17834026063417,40.61906926515855,36.77517922804819,1585.8885284988569,162.99030258882334,8676.372614990372,770.3909204503606,86.32951189946672,711.9029779107962,466.4209537357899
3,32.639697738427884,29.109107122774645,284.40112288975405,57.124437937461806,55.11580064462711,34.51119986407209,3185.6788486963837,146.82549143866834,7560.270507503834,421.40782101982467,43.05104779391989,380.603679162416,459.29393883193774
4,49.6374616655132,172.46774004306886,192.68622861852916,81.49064542566074,32.85240183264492,29.210775540712085,2431.454556377422,200.30794675486217,8389.820167289161,694.8609613343508,55.46377742774486,586.4004426836816,497.094562943898
5,52.479653850868864,122.40009931023614,258.0327844602033,27.24200733833565,41.23980366866067,40.075767540856724,1897.501924474217,110.41827213354398,5778.231599852795,726.8919891340535,74.10081669699218,559.5082694640594,468.94369569343644
6,44.2685630094216,129.26088853319476,144.26368345086883,82.43661644115735,41.45216371565467,27.036713037420395,1718.5536303130466,160.04223755114438,5562.786888745346,550.7882376181752,48.56118459956032,814.3482196861871,515.6897261963306
7,33.39685988280189,99.27148966001238,280.25514513303585,73.80667871968492,38.91885566786035,56.33005859949664,2417.4039140351533,235.78470208656813,7128.566787139058,603.5258657848791,78.53206414954812,501.32700804442345,470.32700798416533
8,39.964244006218735,72.25126676784208,380.48782777870287,41.85918865574247,45.424662103729446,28.447740663920094,2714.286320501946,286.4058833014283,10720.155966338743,413.27171155975407,48.96847844488093,271.9285184457093,462.3364806349426
9,46.91774655018966,76.18865907967805,202.73511879213274,47.248960256090754,23.9641757303372,36.55390701738976,1833.7984524746394,248.36508855594644,10563.36820391846,690.5236473952014,92.06040257649657,681.7360456142692,455.3684860551671
10,50.08677378264942,120.38626920133902,218.98605436295182,27.11826891759929,25.58774889892702,31.665852463238004,1880.738590988426,163.48506246926232,9727.524961544883,457.55691053521844,72.72213060418449,823.7656832647276,474.2366932136855
11,45.60068916567184,150.34664380475328,166.43220880522114,65.71563445667033,43.534663910510254,39.79662423380943,2603.6291884812626,271.404538749524,6084.182801959514,554.3273017278236,64.49510153495565,1038.8085241238982,469.5905274262815
